type	id	pedigree	trait1	trait2	trait3
training	L0347	f157_X_m2	-0.676431599218111	0.63687279667493	-0.179556486930026
training	L0348	f158_X_m2	-0.00788708323671059	-0.0243295402784971	-0.641532667126905
training	L0349	f159_X_m2	0.259530723155832	0.723498735666928	0.240803291636652
training	L0350	f160_X_m2	-0.00788708323671059	0.576234639380517	1.2114659725854
training	L0351	f161_X_m2	-0.141595986432984	0.245756682126021	0.654570645523012
training	L0352	f162_X_m2	0.393239626352106	0.474016031369939	1.44748145294882
training	L0353	f163_X_m2	-0.4758682444237	-0.0128217457651286	-0.0859267812642828
training	L0354	f164_X_m2	-0.00788708323671059	0.0876643434655928	1.35244487709517
training	L0355	f165_X_m2	-0.542722696021837	0.948726177046142	1.99050336412177
training	L0356	f166_X_m2	-0.208450438031121	1.02149196579942	1.52243620860007
training	L0357	f168_X_m2	0.66065743274469	0.584319726731018	2.47984629943996
training	L0358	f169_X_m2	-0.876994954012556	0.0356887800703741	0.280561061963323
training	L0359	f170_X_m2	0.192676271557695	-0.361058020513026	0.335935397931823
training	L0360	f171_X_m2	0.326385174753969	-0.316012532237144	0.971844816292163
training	L0361	f172_X_m2	0.66065743274469	0.323286897523861	0.632077060148983
training	L0362	f173_X_m2	0.593802981146553	-0.393109617940067	0.625773125394497
training	L0363	f174_X_m2	0.794366335940959	-0.208596367887088	1.66577908864276
training	L0364	f175_X_m2	0.794366335940959	0.525991594765158	1.49557285027125
training	L0365	f176_X_m2	-0.342159341227432	-0.981299743695783	-0.227836948862766
training	L0366	f177_X_m2	-0.4758682444237	-0.414766102688055	0.683081623162696
training	L0367	f178_X_m2	0.861220787539096	1.02495700335914	2.69847821842559
training	L0368	f179_X_m2	0.326385174753969	0.685383322510433	0.481212439774212
training	L0369	f180_X_m2	-0.141595986432984	0.300764153385943	1.12736575211061
training	L0370	f181_X_m2	0.326385174753969	0.57450212060066	2.44832662566742
training	L0371	f182_X_m2	0.192676271557695	-0.549902567515602	0.316163966201817
training	L0372	f183_X_m2	0.593802981146553	-0.0162867833247959	0.507860891236417
training	L0373	f184_X_m2	0.99492969073537	-0.00589167064579121	2.18327482348952
training	L0374	f185_X_m2	0.125821819959563	-0.915608406915619	-0.638237428505222
training	L0375	f186_X_m2	-0.141595986432984	-0.300852992913576	0.544753236674675
training	L0376	f188_X_m2	-0.00788708323671059	-0.293489788099229	0.616030680773884
training	L0377	f189_X_m2	-0.4758682444237	-0.359325501733169	0.37232629401464
training	L0378	f190_X_m2	0.66065743274469	0.400672736067969	1.2497193948457
training	L0379	f191_X_m2	0.0589673683614264	-0.454614034624361	0.149109695207555
training	L0380	f199_X_m2	0.0589673683614264	0.812975976515342	1.32293100074455
training	L0381	f1_X_m3	1.99774646470749	0.337691302633606	0.924493670011189
training	L0382	f2_X_m3	3.669107754661	0.610885014977296	-1.38960874749556
training	L0383	f3_X_m3	1.73032865831491	2.49586544744339	1.42794882290478
training	L0384	f192_X_m3	2.26516427110003	2.50279552256277	0.543535431097131
training	L0385	f4_X_m3	2.1983098195019	1.86522861158158	0.356852999617253
training	L0386	f5_X_m3	2.39887317429631	1.92933180643566	-0.364804258528749
training	L0387	f6_X_m3	1.69941544471103	1.59303381814523	0.102643897107606
training	L0388	f7_X_m3	2.93370878708143	1.76647504113072	0.848631546090532
training	L0389	f8_X_m3	2.26516427110003	2.12683894733743	-0.483576120153323
training	L0390	f9_X_m3	1.66347420671677	1.49793463025548	0.0659407378214249
training	L0391	f10_X_m3	2.46572762589448	1.86349609280177	0.424333755739285
training	L0392	f11_X_m3	1.79718310991308	3.171317668385	0.0765792079957664
training	L0393	f12_X_m3	2.39887317429634	1.3957160222449	-0.749917363530985
training	L0394	f13_X_m3	2.06460091630562	1.58109553168781	0.616747036995989
training	L0395	f14_X_m3	2.53258207749261	1.78380022892911	-0.357640696307718
training	L0396	f15_X_m3	2.91798768545793	2.48557496306615	0.124900063107767
training	L0397	f16_X_m3	2.33201872269817	2.27270329340375	0.186861668112357
training	L0398	f17_X_m3	1.99774646470749	2.5079930789023	2.33850921681914
training	L0399	f18_X_m3	2.33201872269817	1.19820888134313	1.54915629568449
training	L0400	f19_X_m3	1.99774646470749	2.47507522208533	0.591674569222429
training	L0401	f20_X_m3	2.39887317429634	1.8877513557195	0.796122635010442
training	L0402	f21_X_m3	0.259530723155832	1.10032157028215	-1.18553358219144
training	L0403	f22_X_m3	2.66629098068889	2.48326635875667	-0.91688644238179
training	L0404	f23_X_m3	2.26283493220204	1.76435605219831	0.658056620516938
training	L0405	f24_X_m3	1.59661975511863	2.05060812102449	-0.278196791276544
training	L0406	f25_X_m3	1.26234749712795	0.747753998584702	-1.20544828516589
training	L0407	f26_X_m3	2.73314543228702	1.53431752463212	1.21440303309603
training	L0408	f27_X_m3	2.26516427110003	2.09392109052046	-0.0887922061526952
training	L0409	f28_X_m3	2.06460091630562	2.4993304850031	0.337224839131638
training	L0410	f29_X_m3	2.26516427110003	2.0319835441412	1.05501377367824
training	L0411	f30_X_m3	2.18114799339405	1.6132325766369	-2.362936668839
training	L0412	f31_X_m3	2.46572762589448	2.43522729014898	2.00590502289699
training	L0413	f32_X_m3	1.5297653035205	0.96778388362439	-0.881010552175753
training	L0414	f33_X_m3	2.66629098068889	0.818787268558122	1.0197690475508
training	L0415	f34_X_m3	2.1983098195019	1.99343500128974	0.25197844870142
training	L0416	f35_X_m3	2.26516427110003	2.63923137647517	0.246963955146748
training	L0417	f36_X_m3	3.06741769027774	2.54307658419404	1.14663573448512
training	L0418	f37_X_m3	1.93089201310935	2.85103179731062	0.374761905169781
training	L0419	f38_X_m3	3.1638771232779	1.86349609280177	-0.643968278282047
training	L0420	f39_X_m3	1.73032865831491	0.170825244897921	-0.733369534800443
training	L0421	f40_X_m3	2.75440665249293	3.22352333497625	0.862958670532591
training	L0422	f41_X_m3	3.46854439986656	1.73124715898519	-0.0481031727372582
training	L0423	f42_X_m3	2.06460091630562	2.63100191227094	0.529208306655068
training	L0424	f43_X_m3	2.76403866875185	2.04714768249991	-0.547469598623842
training	L0425	f44_X_m3	2.53258207749261	0.945293536059243	0.480352812307668
training	L0426	f45_X_m3	1.99774646470749	0.136174869301093	-1.28725616573003
training	L0427	f47_X_m3	2.46572762589448	1.50775223638579	1.01024150979685
training	L0428	f48_X_m3	2.99988177961494	1.35575942832672	-1.4461657812414
training	L0429	f49_X_m3	1.66347420671677	1.95878462569296	0.964323075960082
training	L0430	f50_X_m3	1.99774646470749	1.9657147008123	-0.581215473225855
training	L0431	f52_X_m3	2.09925389923704	2.45688377489701	1.39270409677734
training	L0432	f53_X_m3	3.08198302912089	2.24811526192626	-0.42060840823052
training	L0433	f55_X_m3	1.99774646470749	2.1112462783189	0.119810725723547
training	L0434	f56_X_m3	2.93370878708143	1.65212880166123	-0.472329327466283
training	L0435	f57_X_m3	2.13145536790376	0.322871735964674	-1.80195811131061
training	L0436	f58_X_m3	1.93089201310935	1.81022114032166	2.01786817180608
training	L0437	f59_X_m3	1.46291085192236	2.01595774542766	2.44316886086831
training	L0438	f60_X_m3	2.39887317429631	2.29749204715169	1.41222744363625
training	L0439	f61_X_m3	2.1983098195019	1.21206903158185	0.0543357670233841
training	L0440	f62_X_m3	2.53258207749261	1.38358839078604	-1.04584411888149
training	L0441	f63_X_m3	3.20112659347401	2.88799219823596	0.919479176456466
training	L0442	f64_X_m3	0.99492969073537	-0.348930389054115	-2.12181116447929
training	L0443	f200_X_m3	2.39887317429634	2.67041671451228	-0.750633719753089
training	L0444	f65_X_m3	2.46572762589448	2.65005961884919	0.811353750389372
training	L0445	f66_X_m3	2.06460091630562	2.29662578776176	0.323542435289459
training	L0446	f67_X_m3	2.33201872269817	1.39744854102476	1.08431274316225
training	L0447	f68_X_m3	2.93370878708143	1.44704172184976	0.294673279538724
training	L0448	f69_X_m3	3.40168994826842	2.327747398174	0.178480300313731
training	L0449	f70_X_m3	2.34493618170803	2.21519740510929	-0.376552500571229
training	L0450	f71_X_m3	2.66629098068889	2.19267466097137	0.202693140620797
training	L0451	f72_X_m3	2.53258207749261	2.69857014468469	0.033418165338004
training	L0452	f73_X_m3	2.73314543228702	1.6395680405074	-1.04849463690329
training	L0453	f74_X_m3	2.79999988388516	2.24729832197132	-0.060782677868453
training	L0454	f75_X_m3	2.06460091630562	1.46501677343851	1.37966641353504
training	L0455	f76_X_m3	2.39887317429631	1.8895116409646	1.25143864977873
training	L0456	f77_X_m3	2.06460091630562	1.65039628288142	-0.308856837582536
training	L0457	f78_X_m3	0.928075239137233	1.15893845595552	0.442529203780695
training	L0458	f79_X_m3	2.66629098068889	2.04829271241727	0.74920130246274
training	L0459	f80_X_m3	2.73314543228702	0.923593456294066	-1.18825573583546
training	L0460	f81_X_m3	2.66629098068889	2.4611234981943	-1.15336918781907
training	L0461	f82_X_m3	2.1983098195019	2.05040979336996	-0.645329355104032
training	L0462	f83_X_m3	2.33201872269817	1.69674116024215	-0.255273392169296
training	L0463	f85_X_m3	2.53258207749261	1.19820888134313	-1.23961847696017
training	L0464	f86_X_m3	2.13145536790376	2.33836530569252	-0.431138844695406
training	L0465	f87_X_m3	3.57334759406284	2.70723273858388	0.468747841509627
training	L0466	f88_X_m3	3.06741769027774	1.81152052940655	0.597906868354696
training	L0467	f89_X_m3	2.06460091630562	1.25438735515383	-0.371609642638728
training	L0468	f90_X_m3	2.13145536790376	1.18608124988427	0.919694083323077
training	L0469	f91_X_m3	1.86403756151122	0.683650803730622	-1.47114480794371
training	L0470	f92_X_m3	2.13145536790376	0.299897893996013	-2.25741739732329
training	L0471	f93_X_m3	3.06741769027774	2.02174271106748	0.348086386243941
training	L0472	f94_X_m3	2.13145536790376	0.125779756622088	0.688298343140277
training	L0473	f95_X_m3	1.46291085192236	-0.151423248152343	-1.08101720938671
training	L0474	f96_X_m3	2.09904674388806	1.45314515215103	0.980356526265037
training	L0475	f97_X_m3	2.06460091630562	1.19087492657273	-0.303627437161204
training	L0476	f98_X_m3	2.26516427110003	2.03155041444624	0.302696469226299
training	L0477	f99_X_m3	2.93370878708143	1.20860399402218	-1.74221400238727
training	L0478	f100_X_m3	3.669107754661	2.00729515152846	-0.292636206702787
training	L0479	f101_X_m3	1.66347420671677	0.395186426887208	0.222966021706294
training	L0480	f102_X_m3	2.73314543228702	1.3558680903086	-0.734157526644717
training	L0481	f103_X_m3	3.40955940574885	1.70692513715375	-0.930218601899692
training	L0482	f104_X_m3	1.5297653035205	1.66252391434028	-0.77198113517174
training	L0483	f106_X_m3	2.53258207749261	1.13930324282858	-1.16060438566232
training	L0484	f107_X_m3	2.66629098068889	1.4608027480423	-1.80883513104276
training	L0485	f108_X_m3	1.79718310991308	0.0767610752130172	0.724630284044625
training	L0486	f109_X_m3	2.67230540298698	3.09467016537363	0.902329540270045
training	L0487	f110_X_m3	2.33201872269821	1.8305782359848	0.341737883330867
training	L0488	f111_X_m3	1.5297653035205	1.89374580286998	-0.234860564146991
training	L0489	f112_X_m3	2.39887317429634	1.13583820526886	-0.0544787431139658
training	L0490	f113_X_m3	2.26516427110003	1.75824557692644	0.536013690765048
training	L0491	f114_X_m3	2.53258207749261	2.18574458585203	0.000823957232362672
training	L0492	f115_X_m3	2.13145536790376	1.14796583672777	-0.0424439585826536
training	L0493	f116_X_m3	2.39887317429631	0.921872135958628	-0.293673042464461
training	L0494	f117_X_m3	2.13145536790376	0.434168099433633	-0.677493749476451
training	L0495	f118_X_m3	1.73032865831491	2.30615464105088	1.06611729512084
training	L0496	f119_X_m3	2.8668543354833	1.82711319842508	-1.28403256273057
training	L0497	f120_X_m3	1.73032865831491	1.15662843062697	-0.375406330615855
training	L0498	f121_X_m3	2.53258207749261	0.164090664511996	-0.740819639510306
training	L0499	f122_X_m3	2.26283493220204	2.44605611896856	-0.371247977389395
training	L0500	f123_X_m3	2.39887317429634	1.87310426358115	1.44571445721292
training	L0501	f124_X_m3	3.00056323867957	0.979911515083254	-0.138149149855539
training	L0502	f125_X_m3	2.13145536790376	-0.217836468334978	0.38103575803356
training	L0503	f126_X_m3	2.59943652909075	2.45775003428689	0.247751946991021
training	L0504	f127_X_m3	1.52578808478915	0.934460318738935	0.206435757252452
training	L0505	f128_X_m3	3.00056323867957	1.85656601768238	0.530991261096774
training	L0506	f129_X_m3	2.06460091630562	1.07520004797449	0.110283187969597
training	L0507	f130_X_m3	1.73032865831491	1.68677917725806	0.0282604005388413
training	L0508	f131_X_m3	2.46572762589448	2.14589665391568	-0.31193716933756
training	L0509	f132_X_m3	2.1983098195019	1.04747974749705	-0.395822482945743
training	L0510	f133_X_m3	2.33201872269817	1.97264477593168	-0.822126070718907
training	L0511	f134_X_m3	2.75440665249293	1.2522702742011	0.409791724430612
training	L0512	f135_X_m3	2.1983098195019	2.49759796622325	0.3538443034844
training	L0513	f136_X_m3	2.59061846417898	2.25677785582545	-0.685087125430705
training	L0514	f137_X_m3	1.99774646470749	-0.00156037369619417	-1.05759236092397
training	L0515	f138_X_m3	2.50872437002198	1.39051846590538	-1.09362507889573
training	L0516	f139_X_m3	2.34472902635902	2.50745146659693	0.677103893329392
training	L0517	f140_X_m3	1.73032865831491	0.939197323757018	-1.35996632227339
training	L0518	f141_X_m3	2.39887317429634	2.16322184171407	1.04240590416922
training	L0519	f142_X_m3	1.77167752260911	2.07659590272207	1.38296165215672
training	L0520	f143_X_m3	2.67251255833595	2.32781112579892	-0.123392211680204
training	L0521	f198_X_m3	-0.00788708323671059	0.320688119354072	0.362297306905196
training	L0522	f144_X_m3	3.00056323867957	2.57772695979083	-0.34438810619881
training	L0523	f145_X_m3	1.86403756151122	1.34980427457914	0.227622337149964
training	L0524	f146_X_m3	2.39887317429631	1.35413557152874	-0.553134309319444
training	L0525	f147_X_m3	2.1983098195019	1.30389252691338	0.231633931993752
training	L0526	f148_X_m3	1.59661975511863	1.34980427457914	0.0832765583963394
training	L0527	f149_X_m3	2.13145536790376	2.49615420028462	0.343385502641735
training	L0528	f150_X_m3	2.66629098068889	0.726963773226598	-0.959738100984773
training	L0529	f151_X_m3	2.26516427110003	1.83235045524161	0.721380448551403
training	L0530	f152_X_m3	2.26516427110003	1.34374045884969	0.0354955983820929
training	L0531	f153_X_m3	2.50851721467299	2.68740334757661	0.317230597440227
training	L0532	f154_X_m3	1.60788933429513	1.52392241195306	-0.597333488223175
training	L0533	f155_X_m3	1.99774646470749	1.23805681327944	-0.713311560581557
training	L0534	f156_X_m3	2.33201872269821	2.52463592677536	-0.392025794968616
training	L0535	f157_X_m3	1.73032865831491	1.80906256476191	0.0556252082231494
training	L0536	f158_X_m3	1.86403756151122	1.6322048356931	0.489808714439448
training	L0537	f159_X_m3	2.59061846417898	2.02808537688657	-0.218595953597647
training	L0538	f160_X_m3	2.26304208755102	2.32261356945939	0.382068738635252
training	L0539	f161_X_m3	2.79999988388516	1.22845311348323	-1.12865489815651
training	L0540	f162_X_m3	2.8668543354833	1.71796451529517	0.755361965972788
training	L0541	f163_X_m3	1.5297653035205	2.18227954829232	0.708082455314033
training	L0542	f164_X_m3	2.8668543354833	-0.156187674796906	-0.23564523168368
training	L0543	f165_X_m3	2.59943652909075	1.51055415043082	0.371323395303707
training	L0544	f166_X_m3	2.13145536790376	1.97842904097809	0.235358984348657
training	L0545	f167_X_m3	1.26234749712795	2.04829271241727	-0.95937992287372
training	L0546	f168_X_m3	2.33201872269817	1.43433923613352	1.63762628911412
training	L0547	f169_X_m3	1.66347420671677	1.59100322663351	-0.0261110367187242
training	L0548	f170_X_m3	3.13427214187588	2.02077066003215	1.45481218123359
training	L0549	f171_X_m3	2.66629098068889	1.48726625995112	0.869047698420469
training	L0550	f172_X_m3	2.8668543354833	1.57406657901193	0.803286197231474
training	L0551	f173_X_m3	3.57334759406284	1.65451565521461	-0.323183962024599
training	L0552	f174_X_m3	3.32766531159185	2.04844247254966	0.736951611064766
training	L0553	f175_X_m3	1.06178414233351	1.6027520164358	1.35602665820569
training	L0554	f176_X_m3	2.33201872269821	0.856376136045745	-0.906154655571531
training	L0555	f177_X_m3	2.50872437002198	2.03823657789195	0.113721697835671
training	L0556	f178_X_m3	3.46854439986656	2.21448356720442	-0.115225750748239
training	L0557	f179_X_m3	2.46572762589448	1.63757900759299	1.41677366583996
training	L0558	f180_X_m3	2.79999988388516	2.59661667916723	0.348256724952016
training	L0559	f181_X_m3	2.53258207749261	2.82949558396452	2.37267940861342
training	L0560	f182_X_m3	3.06741769027774	1.22263114086328	0.99390858793292
training	L0561	f183_X_m3	2.66629098068889	1.78380022892911	1.15967341772742
training	L0562	f184_X_m3	2.93370878708143	1.82388213143079	1.78447931464511
training	L0563	f185_X_m3	2.39887317429631	1.31255512081257	-0.831940150961689
training	L0564	f186_X_m3	1.86403756151122	0.668058134712042	-1.16905738908312
training	L0565	f187_X_m3	2.99907200695857	1.60080345852516	0.0976658046127473
training	L0566	f188_X_m3	2.33201872269821	1.25650443610652	0.376409524480647
training	L0567	f189_X_m3	3.06741769027774	1.70003289569771	-1.13696463033292
training	L0568	f190_X_m3	2.1983098195019	1.93185326001865	1.60252483423112
training	L0569	f191_X_m3	3.26798104507215	1.42481237184636	0.163938269005059
training	L0570	f199_X_m3	2.8668543354833	1.96925502316355	0.594898172221894
training	L0571	f1_X_m4	-0.542722696021837	-0.144493173033008	-0.813959609786942
training	L0572	f2_X_m4	0.593802981146553	-0.395130889561111	-1.0711314935217
training	L0573	f3_X_m4	-0.943849405610693	0.204609361104822	-1.08488553298605
training	L0574	f192_X_m4	0.326385174753969	0.809258415268999	-0.971772885516085
training	L0575	f4_X_m4	-0.542722696021837	-0.0603199164744836	-0.740031647665983
